backward_nfe,epoch,forward_nfe,grad_0,grad_1,grad_10,grad_11,grad_12,grad_13,grad_14,grad_15,grad_16,grad_17,grad_18,grad_19,grad_2,grad_20,grad_21,grad_22,grad_23,grad_24,grad_25,grad_26,grad_27,grad_28,grad_29,grad_3,grad_30,grad_31,grad_32,grad_33,grad_34,grad_35,grad_36,grad_37,grad_38,grad_39,grad_4,grad_40,grad_41,grad_42,grad_43,grad_44,grad_45,grad_46,grad_47,grad_48,grad_49,grad_5,grad_50,grad_51,grad_52,grad_53,grad_54,grad_55,grad_56,grad_57,grad_58,grad_59,grad_6,grad_60,grad_61,grad_62,grad_63,grad_64,grad_7,grad_8,grad_9,loss,train_time,ts_loss,ts_nfe,va_loss,va_nfe
1280.0,29.0,1280.0,0.008279696,0.008270982,0.008229002,0.008229133,0.008228967,0.008231268,0.008233278,0.008236088,0.008239467,0.008244176,0.008249903,0.008255786,0.008262983,0.008262694,0.008271043,0.008279286,0.008288221,0.008298944,0.0083103115,0.008322609,0.008336495,0.008351695,0.008368048,0.008255665,0.008384958,0.0084042335,0.008425889,0.008450577,0.008478016,0.008507933,0.008541518,0.008579101,0.008621255,0.0086686,0.008249311,0.008722715,0.008782752,0.008849157,0.0089223,0.009004983,0.009095017,0.009194649,0.009302531,0.009421247,0.009551204,0.008243671,0.009692395,0.009849245,0.010017153,0.01020514,0.0104161315,0.010661388,0.010942129,0.011289634,0.011729851,0.012299558,0.008238472,0.013047436,0.013996103,0.015524624,0.023323916,0.0,0.008234808,0.008232368,0.008230622,0.82400113,126.47787094116211,nan,nan,0.83792263,1280.0
1280.0,30.0,1280.0,0.008276225,0.008267926,0.008229107,0.008229692,0.008229938,0.008232762,0.0082352795,0.008238592,0.008242592,0.008247954,0.008254329,0.0082609095,0.008260244,0.008268387,0.008277309,0.008286117,0.008295559,0.008306749,0.008318513,0.008331229,0.008345415,0.008360705,0.008377246,0.008253187,0.008394083,0.0084131975,0.0084345825,0.008458796,0.008485654,0.008514827,0.008547501,0.00858411,0.008625187,0.008671368,0.008247174,0.008724356,0.008783325,0.008848736,0.008920983,0.009003025,0.009092594,0.009192131,0.009300226,0.00941961,0.009550814,0.008241801,0.009693597,0.009852567,0.010022848,0.01021333,0.010426992,0.010674628,0.0109583,0.011310209,0.011758138,0.012342797,0.008236914,0.013117737,0.014104373,0.015663892,0.023482816,0.0,0.0082336115,0.008231514,0.008230215,0.8224504,126.22694444656372,nan,nan,0.8372521,1280.0
1280.0,31.0,1280.0,0.008253835,0.008246342,0.00821507,0.008216632,0.008217912,0.008221862,0.008225534,0.008230069,0.008235341,0.008242044,0.008249723,0.008257794,0.008239403,0.008266598,0.008276923,0.00828718,0.008298006,0.008310574,0.0083237,0.008337817,0.008353278,0.008369662,0.008387366,0.008233096,0.008405188,0.008425159,0.008447161,0.008471876,0.008499111,0.008528446,0.008561028,0.008597372,0.0086380765,0.0086837,0.008227915,0.008736075,0.008794343,0.008859023,0.008930475,0.009011826,0.009100839,0.009200074,0.009308065,0.009427711,0.0095596975,0.00822328,0.009703653,0.009864266,0.010036558,0.01022919,0.010445181,0.010695151,0.010981616,0.011337801,0.011793672,0.012394147,0.008219201,0.01319847,0.014226472,0.015825093,0.023643285,0.0,0.00821675,0.008215535,0.008215149,0.8214092,126.69488167762756,nan,nan,0.83692604,1280.0
1280.0,32.0,1280.0,0.008179516,0.00817314,0.008152395,0.008155242,0.008157936,0.00816342,0.0081686415,0.008174813,0.008181792,0.008190235,0.0081996955,0.008209768,0.008167277,0.0082204575,0.008232801,0.008245201,0.008258136,0.00827285,0.008288132,0.0083044665,0.00832212,0.0083406,0.008360443,0.00816206,0.008380328,0.008402203,0.008425945,0.008452294,0.008481069,0.008511759,0.008545427,0.008582682,0.00862418,0.00867042,0.008158048,0.008723308,0.008781968,0.008846982,0.008918602,0.009000229,0.009089594,0.009189362,0.009298051,0.009418742,0.009552128,0.008154465,0.009697955,0.009860953,0.010036029,0.010231708,0.010450983,0.01070443,0.01099493,0.0113566,0.011821945,0.012440402,0.008151577,0.013277496,0.014350977,0.015991513,0.023793932,0.0,0.008150291,0.0081503065,0.00815115,0.8204323,126.30773782730103,nan,nan,0.8374322,1280.0
1280.0,33.0,1280.0,0.008077996,0.008072446,0.008058273,0.008061801,0.0080652675,0.00807165,0.008077756,0.008084802,0.0080928,0.008102227,0.008112775,0.008124082,0.008067393,0.008135958,0.008149597,0.008163471,0.008177892,0.008194158,0.008211036,0.008229092,0.0082485825,0.008268888,0.008290664,0.0080629075,0.008312517,0.008336217,0.00836184,0.008390038,0.008420657,0.008453193,0.008488501,0.008527385,0.008570525,0.008618413,0.008059685,0.008672878,0.008733189,0.008799967,0.008873217,0.008956707,0.009048119,0.009150176,0.009261387,0.0093851285,0.009521827,0.008056757,0.009671439,0.0098388605,0.010018673,0.01021944,0.010443968,0.010702602,0.010998558,0.0113665685,0.0118414285,0.0124769835,0.008054689,0.013346383,0.014466247,0.0161542,0.023937086,0.0,0.008054082,0.008054792,0.008056346,0.82012933,126.62378931045532,nan,nan,0.83603895,1280.0
1280.0,34.0,1280.0,0.007996587,0.007991773,0.007982734,0.0079867365,0.007990692,0.007997677,0.008004426,0.008011986,0.008020637,0.008030631,0.008041868,0.008053903,0.007987455,0.008066562,0.008081023,0.008095827,0.008111207,0.008128479,0.008146365,0.008165562,0.008186251,0.008207813,0.008230916,0.007983514,0.008254203,0.008279261,0.008306158,0.008335791,0.008367833,0.008401865,0.008438544,0.008478875,0.008523607,0.008573158,0.007980955,0.008629271,0.008691332,0.008760132,0.008835347,0.0089210505,0.009014928,0.009119811,0.009234094,0.00936136,0.009502038,0.007978554,0.009655952,0.009828351,0.01001333,0.010219517,0.010449329,0.010713131,0.011013691,0.011386457,0.011868013,0.012516008,0.007977168,0.013412281,0.014574803,0.016306419,0.024049057,0.0,0.007977082,0.007978275,0.0079803495,0.819709,126.66226601600647,nan,nan,0.8339267,1280.0
1280.0,35.0,1280.0,0.007988647,0.007983462,0.007972562,0.00797656,0.007980541,0.007987687,0.00799465,0.00800254,0.008011536,0.008021873,0.008033535,0.008046148,0.0079788705,0.008059366,0.008074516,0.008090058,0.008106135,0.00812415,0.008142733,0.008162742,0.008184233,0.008206494,0.008230398,0.007974558,0.008254502,0.008280353,0.008307781,0.008338009,0.008370601,0.008405104,0.00844216,0.0084828315,0.008527968,0.008577908,0.007971753,0.008634369,0.008696811,0.008766104,0.008841818,0.008928189,0.009022891,0.009128849,0.009244492,0.009373284,0.009516043,0.007969044,0.009672354,0.009847509,0.010035719,0.010245399,0.010478933,0.010746466,0.011050691,0.011427361,0.011915097,0.012576382,0.007967466,0.013502221,0.014712105,0.016482797,0.024141828,0.0,0.0079672355,0.007968302,0.00797026,0.8182053,126.4595263004303,nan,nan,0.83312863,1280.0
1280.0,36.0,1280.0,0.008002182,0.007995854,0.007977806,0.007981367,0.00798497,0.007991958,0.007998782,0.008006728,0.008015906,0.008026436,0.008038379,0.008051445,0.007990261,0.008065099,0.008080856,0.008097092,0.008113849,0.008132642,0.008152041,0.008172922,0.008195356,0.008218443,0.008243354,0.007984971,0.008268431,0.008295247,0.008323585,0.008354661,0.008388117,0.008423379,0.008461158,0.0085024955,0.008548324,0.008598995,0.007981243,0.008656157,0.008719307,0.008789395,0.00886591,0.008953178,0.009048843,0.009155902,0.009272772,0.009402971,0.009547349,0.007977623,0.009705468,0.00988273,0.010073434,0.010285803,0.010522235,0.010792699,0.01110002,0.011480198,0.011973865,0.012648803,0.007975228,0.013606533,0.014869622,0.016689448,0.024265788,0.0,0.007974282,0.007974698,0.007976032,0.8173799,126.43912601470947,nan,nan,0.8325886,1280.0
1280.0,37.0,1280.0,0.007998291,0.007990648,0.007963506,0.007966415,0.007969432,0.007976058,0.007982552,0.007990338,0.007999533,0.008010112,0.00802221,0.008035583,0.007983836,0.0080496175,0.008065893,0.008082792,0.008100206,0.008119792,0.008140096,0.00816193,0.008185419,0.008209496,0.008235605,0.0079773795,0.0082619265,0.008289963,0.008319521,0.008351749,0.008386431,0.008422837,0.008461737,0.008504176,0.008551125,0.008602992,0.007972498,0.008661369,0.008725721,0.008797068,0.008874892,0.008963573,0.009060704,0.009169313,0.009287902,0.009419961,0.009566323,0.007967775,0.009726618,0.0099062845,0.010099912,0.010315324,0.010555119,0.010829016,0.011140214,0.011524304,0.012024009,0.012711952,0.00796435,0.013700938,0.015018638,0.01689302,0.024389537,0.0,0.0079624485,0.007961979,0.007962475,0.81677496,126.38755297660828,nan,nan,0.83265996,1280.0
1280.0,38.0,1280.0,0.00797816,0.007969252,0.00793284,0.007935058,0.007937428,0.007943592,0.007949725,0.007957266,0.007966422,0.007977049,0.007989281,0.008002926,0.00796123,0.0080173705,0.008034179,0.008051785,0.008069916,0.008090368,0.008111669,0.008134572,0.008159176,0.0081843585,0.008211773,0.007953587,0.0082394425,0.008268822,0.008299665,0.008333129,0.008369077,0.008406649,0.008446684,0.00849016,0.008538186,0.008591189,0.007947538,0.008650688,0.008716102,0.008788554,0.008867514,0.008957434,0.00905589,0.009165961,0.009286248,0.009420134,0.009568503,0.007941749,0.00973098,0.009913089,0.010109793,0.010328417,0.010571934,0.010849726,0.011165396,0.011553882,0.012059988,0.012760809,0.0079372935,0.01378081,0.015154766,0.017087564,0.024506025,0.0,0.007934386,0.007932959,0.007932591,0.81646293,126.02084040641785,nan,nan,0.83271205,1280.0
1280.0,39.0,1280.0,0.007947617,0.007937696,0.007894179,0.007895956,0.007897907,0.007903742,0.007909754,0.007917203,0.007926522,0.007937471,0.007950083,0.007964228,0.007928746,0.00797933,0.007996914,0.00801545,0.008034567,0.008056164,0.008078623,0.008102823,0.008128726,0.008155191,0.008184091,0.007920104,0.0082131475,0.008243955,0.008276052,0.008310776,0.008347895,0.008386468,0.008427456,0.008471651,0.008520453,0.008574289,0.00791315,0.0086344965,0.008700453,0.008773573,0.008853121,0.008943711,0.009042965,0.009154039,0.009275599,0.009410945,0.009561,0.007906553,0.009725311,0.009909485,0.010108874,0.010330308,0.01057729,0.010858628,0.011178372,0.011570623,0.01208217,0.0127942655,0.007901307,0.0138430325,0.015272196,0.017265175,0.02460849,0.0,0.007897651,0.0078954445,0.0078945,0.81626683,125.67675375938416,0.82833904,1280.0,0.8303097,1280.0
1280.0,40.0,1280.0,0.007914532,0.007904082,0.007857135,0.007858836,0.007860693,0.007866501,0.007872637,0.007880286,0.0078898985,0.007901326,0.007914445,0.007929215,0.007894683,0.007945049,0.0079634935,0.007982944,0.008003019,0.008025706,0.0080492385,0.008074616,0.008101733,0.008129367,0.008159576,0.007885529,0.008189853,0.008221886,0.00825511,0.008290955,0.008329144,0.008368637,0.008410497,0.008455463,0.008505062,0.008559834,0.007878152,0.008621011,0.008687873,0.008762145,0.008842826,0.0089348,0.009035622,0.009148479,0.009272135,0.00940991,0.009562592,0.007871089,0.009729725,0.009916779,0.010119727,0.010344805,0.010595646,0.010881091,0.011205265,0.011601466,0.01211776,0.012839308,0.0078654485,0.0139126,0.0153883295,0.017435944,0.0246882,0.0,0.007861448,0.007858908,0.007857707,0.81512845,125.91624593734741,nan,nan,0.82946956,1280.0
1280.0,41.0,1280.0,0.007859321,0.007848959,0.007802866,0.0078048483,0.0078069326,0.007813082,0.007819589,0.007827686,0.007837775,0.007849796,0.007863578,0.007879066,0.007839631,0.007895723,0.007915074,0.007935452,0.007956554,0.007980325,0.008004987,0.008031527,0.008059864,0.0080887135,0.008120273,0.007830536,0.008151989,0.0081853345,0.008219856,0.00825705,0.008296624,0.008337448,0.0083806,0.00842689,0.008477898,0.008534333,0.00782326,0.008597287,0.008666095,0.0087426035,0.008825723,0.00892051,0.009024412,0.00914067,0.009268069,0.009409895,0.009566918,0.007816229,0.009738592,0.009930316,0.0101386085,0.010369013,0.010625497,0.01091698,0.011247981,0.011650739,0.012174781,0.012907951,0.007810645,0.014005152,0.015523007,0.017620638,0.024775058,0.0,0.0078067384,0.0078043197,0.0078032296,0.8139662,125.8572039604187,nan,nan,0.8296431,1280.0
1280.0,42.0,1280.0,0.007799886,0.007789712,0.00774505,0.0077473377,0.0077496297,0.007756085,0.007762927,0.007771442,0.007781986,0.0077945245,0.007808958,0.007825094,0.0077805375,0.007842523,0.007862687,0.007883885,0.00790598,0.00793076,0.007956457,0.007984085,0.008013532,0.008043489,0.00807627,0.007771593,0.008109301,0.008143727,0.008179353,0.008217638,0.008258307,0.008300161,0.008344234,0.0083914725,0.008443493,0.00850121,0.0077645145,0.0085654715,0.008635891,0.008714289,0.008799596,0.00889697,0.009003815,0.009123414,0.009254607,0.009400537,0.009561989,0.0077575925,0.009738256,0.009934715,0.010148357,0.010384147,0.010646411,0.010944024,0.011282223,0.011691854,0.012223958,0.012969329,0.0077521186,0.014091392,0.01565252,0.017803214,0.024864644,0.0,0.007748371,0.0077461195,0.0077451775,0.81333023,125.87322425842285,nan,nan,0.8299538,1280.0
1280.0,43.0,1280.0,0.0077545913,0.0077443863,0.0076985774,0.007700829,0.0077029467,0.0077092424,0.0077159777,0.0077244746,0.0077350293,0.0077475985,0.0077622207,0.0077785254,0.007735115,0.0077962205,0.007816727,0.007838206,0.007860816,0.00788613,0.007912328,0.00794056,0.007970668,0.0080012195,0.0080347285,0.007726085,0.008068584,0.008103562,0.008139787,0.008178602,0.008219793,0.008262065,0.008306387,0.008353899,0.0084062135,0.0084644705,0.007718928,0.008529169,0.008600402,0.008679869,0.008766589,0.0088657215,0.008974786,0.009097052,0.009231458,0.009380946,0.00954637,0.007711863,0.009726822,0.009927608,0.010146193,0.010387043,0.010654903,0.010958429,0.011303641,0.011719702,0.01225907,0.013015969,0.0077062105,0.014162769,0.015768355,0.017975196,0.024943879,0.0,0.0077023315,0.0076999357,0.0076988204,0.8128306,125.7458062171936,nan,nan,0.8301973,1280.0
1280.0,44.0,1280.0,0.0077295504,0.0077190427,0.007669091,0.0076709166,0.0076724216,0.0076780696,0.0076842355,0.007692241,0.007702343,0.007714426,0.00772874,0.007744688,0.0077093896,0.007762159,0.007782509,0.007803747,0.007826398,0.007851845,0.00787811,0.007906554,0.007936973,0.0079678055,0.00800176,0.007699978,0.008036191,0.008071525,0.008108152,0.008147305,0.008188863,0.0082314275,0.008275843,0.008323443,0.008375918,0.008434569,0.007692409,0.008499474,0.008571333,0.00865167,0.008739612,0.008840245,0.0089514,0.009076218,0.009213749,0.009366751,0.00953608,0.007684892,0.009720712,0.009925733,0.010149096,0.010394869,0.0106681995,0.010977424,0.011329231,0.011750839,0.012295859,0.013061891,0.0076787616,0.014230649,0.015879262,0.018141272,0.025016578,0.0,0.007674423,0.007671513,0.007669874,0.8125908,125.74267721176147,nan,nan,0.8297,1280.0
1280.0,45.0,1280.0,0.007719233,0.007708035,0.007650964,0.007652046,0.0076526646,0.0076574194,0.007662805,0.00767009,0.007679587,0.0076910383,0.007704919,0.0077203875,0.0076976772,0.007737634,0.007757836,0.007778892,0.0078016897,0.007827497,0.007854076,0.007883046,0.007914113,0.007945678,0.007980537,0.0076874727,0.008016027,0.008052383,0.0080899745,0.0081301285,0.00817273,0.008216331,0.008261641,0.00831004,0.00836346,0.008423353,0.00767918,0.008489274,0.008562527,0.00864464,0.008734677,0.008837625,0.008951889,0.009080322,0.0092219,0.009379547,0.009553728,0.0076708407,0.00974355,0.009953675,0.010182491,0.010433664,0.010712798,0.011028017,0.0113861,0.01181245,0.012361368,0.013133007,0.0076639643,0.014317824,0.016002651,0.018309994,0.025085883,0.0,0.0076588592,0.0076550725,0.007652628,0.8124329,125.68000221252441,nan,nan,0.8272754,1280.0
1280.0,46.0,1280.0,0.0077051762,0.0076928427,0.0076266336,0.007626911,0.0076267025,0.007630678,0.007635447,0.0076422133,0.0076513523,0.007662588,0.0076764063,0.0076918975,0.0076814266,0.0077094417,0.0077301012,0.0077517033,0.0077752443,0.0078020412,0.0078295935,0.007859816,0.00789234,0.007925409,0.00796189,0.007670121,0.007999193,0.008037283,0.0080766035,0.008118523,0.0081629595,0.008208297,0.008255334,0.008305363,0.008360538,0.008422544,0.0076608295,0.00849071,0.008566482,0.008651748,0.008745435,0.008852539,0.008971819,0.009105961,0.009253731,0.009418338,0.009599741,0.0076513984,0.009797043,0.010014423,0.01025085,0.010509148,0.010795864,0.011118694,0.011484603,0.011917554,0.01247222,0.013250309,0.0076435134,0.014448716,0.016160887,0.018495373,0.025145322,0.0,0.0076374663,0.0076326323,0.0076292544,0.8113549,125.65409421920776,nan,nan,0.8267047,1280.0
1280.0,47.0,1280.0,0.007668517,0.007654888,0.007579025,0.0075786007,0.007577755,0.007581178,0.0075855437,0.0075920313,0.0076011005,0.007612486,0.0076266276,0.0076424987,0.0076422575,0.0076607196,0.0076821023,0.007704687,0.007729344,0.0077574137,0.007786401,0.007818193,0.007852492,0.007887384,0.007925805,0.0076297936,0.007965258,0.008005238,0.00804656,0.008090557,0.008137248,0.008184642,0.008233698,0.008285841,0.008343324,0.008408041,0.0076193907,0.008479318,0.0085587865,0.008648431,0.008747335,0.008860333,0.00898651,0.009128347,0.009284466,0.0094581945,0.009649093,0.0076087695,0.009855792,0.010082228,0.0103279725,0.01059509,0.010890724,0.011222495,0.01159808,0.012040303,0.012604823,0.013394502,0.0075997612,0.014610503,0.016349925,0.018709756,0.025226112,0.0,0.0075927167,0.007586825,0.0075825076,0.8104471,125.82689356803894,nan,nan,0.8267307,1280.0
1280.0,48.0,1280.0,0.007602608,0.0075876215,0.007500187,0.007498704,0.0074969167,0.0074994154,0.007503016,0.0075088367,0.0075174915,0.007528636,0.007542744,0.007558567,0.007573583,0.007577131,0.0075988714,0.0076221563,0.007647698,0.007676862,0.007707176,0.00774044,0.007776439,0.007813171,0.007853435,0.007559834,0.007895032,0.007936857,0.007980174,0.008026331,0.00807527,0.008124703,0.008175766,0.008230019,0.00828984,0.008357182,0.007548162,0.008431482,0.00851468,0.008608821,0.008713166,0.008832299,0.008965761,0.009115912,0.00928102,0.0094648,0.009666193,0.007536159,0.009883287,0.010119845,0.010375842,0.010652923,0.010958282,0.011300004,0.011686285,0.012138978,0.012714925,0.0135194855,0.007525794,0.014758636,0.016535614,0.01893328,0.025313085,0.0,0.007517517,0.007510366,0.007504773,0.8101203,125.6708881855011,nan,nan,0.8257413,1280.0
1280.0,49.0,1280.0,0.0074934615,0.007478486,0.0073914956,0.007390096,0.0073883585,0.007390912,0.0073946747,0.007400635,0.007409634,0.0074210023,0.00743559,0.007451814,0.007464474,0.0074709947,0.007493377,0.0075173294,0.007543768,0.007573816,0.007604879,0.0076390714,0.0076761805,0.007713862,0.0077551324,0.007450855,0.007797692,0.007839967,0.007883933,0.007930587,0.00797986,0.008029475,0.008080502,0.008134645,0.008194557,0.008262107,0.0074391398,0.008337054,0.008421601,0.008517756,0.0086252075,0.008748512,0.008887456,0.009044315,0.009217349,0.009410614,0.009622178,0.007427198,0.009849848,0.010097232,0.010364354,0.010652546,0.010969211,0.011322223,0.011721252,0.012186189,0.012775489,0.013598188,0.007416895,0.014868612,0.016696727,0.019146154,0.025377955,0.0,0.007408696,0.0074015977,0.007396047,0.80954564,126.08285665512085,nan,nan,0.8243716,1280.0
1280.0,50.0,1280.0,0.006736994,0.0067277984,0.0066859145,0.0066873124,0.006689512,0.006694343,0.006699751,0.0067073074,0.0067164134,0.006727524,0.0067398753,0.0067541464,0.0067191785,0.0067699095,0.006788477,0.00680825,0.0068301545,0.006854901,0.0068804957,0.0069091115,0.006939233,0.0069708973,0.007004269,0.0067109945,0.0070390287,0.0070734727,0.007109262,0.0071466677,0.007185611,0.007224463,0.007264776,0.007306453,0.0073507978,0.00739802,0.0067039626,0.0074506,0.0075082695,0.0075728865,0.0076470883,0.0077325124,0.007830342,0.007944044,0.008074166,0.008223155,0.008394031,0.006697515,0.008583603,0.008795445,0.009032758,0.009297258,0.009594115,0.009933237,0.010323459,0.010773311,0.011329337,0.01208625,0.0066927546,0.013233069,0.014968327,0.0176013,0.02482144,0.0,0.0066892207,0.0066871564,0.0066857208,0.83629274,126.05518174171448,nan,nan,0.83390045,1280.0
1280.0,51.0,1280.0,0.005480333,0.005478193,0.0054841517,0.0054891445,0.0054940754,0.0055010547,0.0055080852,0.0055166925,0.0055264356,0.0055372617,0.0055492814,0.0055624447,0.005476263,0.0055767554,0.0055930484,0.0056100236,0.0056289197,0.0056496533,0.0056713335,0.0056958618,0.0057222075,0.005750082,0.0057802163,0.0054746266,0.005812281,0.0058444864,0.00587929,0.0059171515,0.0059576565,0.005999647,0.0060446723,0.006092184,0.0061440207,0.0062001124,0.00547399,0.006263036,0.0063319984,0.0064085405,0.006494644,0.006591809,0.006701551,0.0068251058,0.0069631115,0.0071184137,0.007292107,0.0054732487,0.007482387,0.00769358,0.007929706,0.00819469,0.008495335,0.00884492,0.009253502,0.009730479,0.010312149,0.011072371,0.0054737707,0.012151544,0.013729649,0.016270531,0.023734612,0.0,0.005475231,0.005477509,0.0054801903,0.81359684,126.16982650756836,nan,nan,0.8286988,1280.0
1280.0,52.0,1280.0,0.0052779047,0.005278067,0.0053091994,0.0053176694,0.005325781,0.0053363508,0.005346808,0.00535916,0.005372704,0.005387545,0.0054036756,0.0054209307,0.005278508,0.0054388326,0.005458985,0.0054795477,0.0055021173,0.0055265576,0.005551754,0.0055798343,0.005609432,0.005640082,0.0056730285,0.005279277,0.0057075345,0.005742007,0.0057786815,0.0058187502,0.0058612423,0.0059053297,0.0059528286,0.0060031353,0.0060587325,0.006120067,0.0052811992,0.0061900727,0.0062689106,0.0063573495,0.006458885,0.006574031,0.0067059877,0.0068533784,0.007017562,0.007199568,0.0073993457,0.005283215,0.0076141674,0.007847611,0.008101572,0.008380276,0.008691433,0.009049972,0.009469475,0.009957338,0.010548507,0.01132556,0.005286447,0.01243709,0.014078143,0.016689295,0.023794169,0.0,0.0052908203,0.005296097,0.0053022048,0.8107197,126.17269778251648,nan,nan,0.827812,1280.0
1280.0,53.0,1280.0,0.0050003487,0.0050027226,0.0050449832,0.0050535765,0.005061836,0.005072309,0.0050826436,0.0050944155,0.0051073045,0.0051214844,0.005137152,0.0051536974,0.0050050863,0.005171584,0.005191878,0.0052127168,0.005235867,0.0052616294,0.005288487,0.005318759,0.0053516966,0.005385961,0.005423543,0.00500751,0.0054632127,0.0055038817,0.005547692,0.0055954233,0.0056459047,0.0056986907,0.0057548163,0.005814202,0.005878724,0.0059494744,0.0050107106,0.006029072,0.00611836,0.0062177996,0.006331892,0.006460957,0.006608945,0.0067740865,0.0069580064,0.0071621616,0.007384232,0.0050143325,0.00762185,0.007878676,0.008152452,0.008447055,0.0087695075,0.009134028,0.009555754,0.010041931,0.010626628,0.011402219,0.005019005,0.012523072,0.014202166,0.016850118,0.02373681,0.0,0.00502451,0.005030544,0.0050374507,0.809928,126.42243981361389,nan,nan,0.8250965,1280.0
1280.0,54.0,1280.0,0.004905578,0.004913013,0.0049948725,0.00500699,0.005018484,0.0050319526,0.005045203,0.005059022,0.005073506,0.00508911,0.0051055867,0.0051227566,0.004920026,0.0051411246,0.0051616128,0.005182138,0.005204589,0.005229154,0.005255266,0.0052841245,0.0053157653,0.0053485176,0.0053850403,0.0049271155,0.005424209,0.0054650092,0.0055094454,0.0055584563,0.005610267,0.0056646825,0.005723136,0.0057849167,0.005851224,0.0059236465,0.004935099,0.0060042217,0.0060935086,0.006192145,0.006304694,0.006430904,0.0065752068,0.00673762,0.0069187656,0.0071222824,0.007344232,0.004943239,0.0075847525,0.007845895,0.008125011,0.0084250625,0.00875289,0.009123122,0.009546845,0.010033854,0.010609833,0.011371866,0.004952403,0.012469565,0.014156953,0.016842874,0.023609094,0.0,0.00496239,0.004972501,0.0049835593,0.80828613,126.01011323928833,nan,nan,0.8231253,1280.0
1280.0,55.0,1280.0,0.004963444,0.004971089,0.005053092,0.0050647818,0.0050752764,0.005087802,0.005099725,0.005111773,0.0051241913,0.0051373146,0.0051510152,0.0051650335,0.0049781753,0.005180026,0.005196649,0.005213219,0.0052313916,0.005251388,0.005272536,0.0052962163,0.0053227763,0.0053502023,0.005381289,0.004985513,0.0054150415,0.005450614,0.0054902984,0.0055343523,0.0055809845,0.0056301877,0.00568333,0.005739538,0.005799485,0.005864863,0.004993545,0.0059371693,0.0060175336,0.0061058654,0.006208146,0.0063238326,0.006457666,0.006610597,0.006785086,0.0069844755,0.0072055333,0.0050019063,0.0074489946,0.007716757,0.0080054905,0.008316132,0.008654965,0.009034914,0.009465489,0.00995604,0.010523529,0.011268244,0.005011266,0.012335248,0.014021581,0.01678861,0.02346693,0.0,0.005021309,0.005031225,0.0050423,0.8059576,125.8116683959961,nan,nan,0.8247934,1280.0
1280.0,56.0,1280.0,0.004952689,0.004963203,0.0050820177,0.0050988533,0.0051146825,0.0051322184,0.0051494637,0.005166242,0.0051832194,0.0052006445,0.005218706,0.005236445,0.0049732863,0.0052549415,0.0052749147,0.005294539,0.0053154263,0.0053371526,0.005360039,0.005384464,0.0054114116,0.0054389522,0.0054698465,0.0049842116,0.00550331,0.00553877,0.0055780634,0.005621636,0.00566745,0.005715795,0.0057682497,0.0058236774,0.00588242,0.0059453645,0.0049959086,0.0060150814,0.006091023,0.0061741536,0.0062704557,0.00637832,0.0065032877,0.0066474304,0.0068127527,0.0070061507,0.007221265,0.005008006,0.0074630524,0.0077312337,0.008021117,0.00833362,0.00867475,0.00905752,0.009485449,0.009973408,0.010525096,0.011242607,0.0050213765,0.012280596,0.013993487,0.016819261,0.023350438,0.0,0.005036083,0.0050505754,0.005066151,0.8051284,125.11039113998413,nan,nan,0.82172596,1280.0
1280.0,57.0,1280.0,0.004801101,0.0048101027,0.0049281176,0.0049469396,0.0049654096,0.004985659,0.0050068074,0.0050274576,0.0050491006,0.0050716973,0.0050947377,0.005118013,0.004818748,0.0051415353,0.00516697,0.005192186,0.0052181664,0.005244643,0.005272808,0.005302257,0.0053334422,0.0053660288,0.005401117,0.004828513,0.0054394184,0.005479396,0.0055233706,0.0055730306,0.005624609,0.005680107,0.0057397224,0.005803235,0.0058711227,0.005944226,0.004839106,0.0060246843,0.006110686,0.0062044607,0.0063096955,0.0064262906,0.006560321,0.0067115254,0.0068836743,0.0070823636,0.0073019876,0.0048507727,0.007548079,0.007817966,0.008107158,0.008416668,0.008750526,0.00912241,0.009534878,0.010002915,0.010529046,0.011216604,0.0048638177,0.012216964,0.01394744,0.016838957,0.023252826,0.0,0.0048785987,0.0048939497,0.004910531,0.8031077,125.54689693450928,nan,nan,0.82030946,1280.0
1280.0,58.0,1280.0,0.0045927577,0.004605092,0.0047506317,0.0047727237,0.0047942,0.0048178034,0.0048425067,0.0048665944,0.004891762,0.0049186125,0.004945951,0.00497392,0.004616869,0.005001878,0.005032586,0.005062588,0.0050938013,0.0051249857,0.0051580807,0.0051920577,0.0052275513,0.005264554,0.0053040325,0.00463015,0.005346308,0.0053904555,0.0054378784,0.0054908036,0.005545871,0.005604662,0.0056685368,0.0057360874,0.0058074947,0.0058846544,0.004643899,0.0059682857,0.006054627,0.006148898,0.0062528495,0.006366743,0.006494525,0.0066383877,0.0068007987,0.006990764,0.00720603,0.0046589114,0.0074493806,0.007717893,0.00801073,0.008329891,0.008675992,0.009065381,0.009492311,0.009974826,0.010504102,0.011180116,0.0046748803,0.012144773,0.013882878,0.016836483,0.023164473,0.0,0.0046926616,0.0047106454,0.004729954,0.801198,125.56159257888794,nan,nan,0.8190848,1280.0
